group_id,leader,member,modify_leader,image_url,label,canonical_leader,brand ,name ,package,promotion
20192,guinness original can 4 pk,guinness original 4 pack,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/14826298ba6ad56ba98df2dd67d6ac65/859baff1d76042a45e319d1de80aec7a.jpeg,TRUE,guinness extra stout 4 units,Guinness,Extra stout beer,4 units,0
20192,guinness original can 4 pk,guinness original can 4 pk,Yes,,TRUE,guinness extra stout 4 units,Guinness,Extra stout beer,4 units,0
20204,gullon mega duo chocolate 500 g,gullon mega duo chocolate 500 g,Yes,https://d1ralsognjng37.cloudfront.net/ea51d649-8468-41c6-aedf-fc6cdd3da50c.jpeg,TRUE,gullon mega duo chocolate 500 g,Gullon,Mega duo chocolate,500 g,0
20221,gusto pufuleti plain corn puff 45g,gusto pufuleti plain corn puff 45g,Yes,https://d1ralsognjng37.cloudfront.net/0bc3fe95-65d5-4e43-a1f9-0038c03c8dca.jpeg,TRUE,gusto corn puff 45 g,Gusto,Corn puff,45 g,0
20243,h british fresh egg  6 s,h british fresh egg  6 s,Yes,,TRUE,happy british fresh egg 6 units,Happy,British fresh egg,6 units,0
20438,half half cookie dough,half half cookie dough,Yes,https://d1ralsognjng37.cloudfront.net/31bb187c-94fa-49d5-a06e-9df3f291eb37.jpeg,TRUE,half half cookie dough,,half half cookie dough,,0
20534,happy egg 6 medium weight 6,egg 6 medium weight 6,Yes,https://d1ralsognjng37.cloudfront.net/93db492c-185f-44b7-9020-2846d9a275ba.jpeg,TRUE,happy egg 6 medium weight 6,Happy,Medium egg ,6 units,0
20534,happy egg 6 medium weight 6,happy egg 6 medium weight 6,Yes,https://d1ralsognjng37.cloudfront.net/113da861-ef6f-4dd9-91ac-2117d4a5a719.jpeg,TRUE,happy egg 6 medium weight 6,Happy,Medium egg ,6 units,0
21175,hardy crest cabernet shiraz 75 cl,hardy crest caberne t shiraz 75 cl,Yes,,TRUE,hardy crest cabernet shiraz wine 750 ml,Hardy's,Crest cabernet shiraz wine,750 ml,0
21175,hardy crest cabernet shiraz 75 cl,hardy crest cabernet shiraz 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/e28c264e-ebaf-4433-85f7-1f9908945c3c.jpeg,TRUE,hardy crest cabernet shiraz wine 750 ml,Hardy's,Crest cabernet shiraz wine,750 ml,0
21179,hardy crest chardonnay sauvignon blanc 75 cl,hardy crest chardonnay sauvignon blanc 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/473bccbf-cccc-402f-85ae-ef84b362dda3.jpeg,TRUE,hardy crest chardonnay sauvignon blanc wine 750 ml,Hardy's,Crest chardonnay sauvignon blanc wine,750 ml,0
21181,hardy crest chardonneysauvignon blank,hardy crest chardonneysauvignon blank,Yes,https://d1ralsognjng37.cloudfront.net/6b32d52a-e905-40f6-b492-6d0ae4c865fa.jpeg,TRUE,hardy crest chardonnay sauvignon blanc wine 750 ml,Hardy's,Crest chardonnay sauvignon blanc wine,750 ml,0
21183,hardy crest rose 75 cl,hardy crest rose 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/64a6a18c-fbc0-4613-9483-2eebef2c79da.jpeg,TRUE,hardy crest rose wine 750 ml,Hardy's,Crest rose wine,750 ml,0
21192,hardy stamp chardonnay semillon 75 cl,hardy stamp chardonnay semillon 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/75140f4f-4ffc-42bd-9ced-36df068889a2.jpeg,TRUE,hardy stamp chardonnay semillon wine 750 ml,Hardy's,Stamp chardonnay semillon wine,750 ml,0
21194,hardy stamp shiraz cabernet 75 cl,hardy stamp cabernet merlot 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/8a54945c-9074-43f5-abb4-6fc90e619e05.jpeg,FALSE,hardy stamp shiraz cabernet wine 750 ml,Hardy's,Stamp shiraz cabernet wine,750 ml,0
21194,hardy stamp shiraz cabernet 75 cl,hardy stamp shiraz cabernet 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/fb3b45ec-e3f0-4ea1-9a8f-5b9a378212c0.jpeg,TRUE,hardy stamp shiraz cabernet wine 750 ml,Hardy's,Stamp shiraz cabernet wine,750 ml,0
21203,hardy vr chardonnay 75 cl,hardy vr chardonnay 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/4fcd310f-e9e0-4708-8ebd-394874a71b15.jpeg,TRUE,hardy vr chardonnay wine 750 ml,Hardy's,Vr chardonnay wine,750 ml,0
21213,hardy vr pinotgrigio75cl,hardy vr pinotgrigio75cl,Yes,https://d1ralsognjng37.cloudfront.net/8020ac67-376a-4bc2-a004-0438f7edf29b.jpeg,TRUE,hardy vr pinot grigio wine 750 ml,Hardy's,Vr pinot grigio wine ,750 ml,0
21218,hardy vr sauvignon blanc70cl,hardy vr sauvignon blanc70cl,Yes,https://d1ralsognjng37.cloudfront.net/49a4d0b0-c45a-4882-87df-658112af1a43.jpeg,TRUE,hardy vr sauvignon blanc wine 700 ml,Hardy's,Vr sauvignon blanc wine,700 ml,0
21221,hardy vr shiraz 75 cl,hardeys vr shiraz 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/ab4cee8e-cab7-4861-9470-4c46bbb197b7.jpeg,TRUE,hardy vr shiraz wine 750 ml,Hardy's,Vr shiraz wine,750 ml,0
21221,hardy vr shiraz 75 cl,hardy vr shiraz 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/43b9ae86-fd93-4f70-a937-70311bb8fdef.jpeg,TRUE,hardy vr shiraz wine 750 ml,Hardy's,Vr shiraz wine,750 ml,0
21225,hardy vr white or red buy one get one free,hardy vr white or red buy one get one free,Yes,,TRUE,hardy vr white or red buy one get one free,Hardy's,Vr white or red buy one get one free,750 ml,0
21226,hardy vrmerlot 75 cl,hardeys vr rose 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/6c46d535-d984-450c-a5d5-1c323a13fe11.jpeg,FALSE,hardy vr merlot 75 ml,Hardy's,Vr merlot,750 ml,0
21226,hardy vrmerlot 75 cl,hardy vr merlot 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/52d0c603-2ed7-4bca-a25e-2b34587c0a12.jpeg,TRUE,hardy vr merlot 75 ml,Hardy's,Vr merlot,750 ml,0
21226,hardy vrmerlot 75 cl,hardy vr rose 75 cl,Yes,,FALSE,hardy vr merlot 75 ml,Hardy's,Vr merlot,750 ml,0
21226,hardy vrmerlot 75 cl,hardy vrmerlot 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/e4ee4fc8-5213-4bb4-9cbd-9bda08aa174c.jpeg,TRUE,hardy vr merlot 75 ml,Hardy's,Vr merlot,750 ml,0
21486,haribo balla strawberry 140g,haribo squidglets bag 140 g,No,,FALSE,haribo squidglets bag 140 g,Haribo,Squidglets,140 g,0
21486,haribo balla strawberry 140g,haribo squidgy strawberry 140g,No,,FALSE,haribo squidgy strawberry 140g,Haribo,Squidgy strawberry,140 g,0
21486,haribo balla strawberry 140g,haribo squidgy strawbs 140 g,No,,FALSE,haribo squidgy strawbs 140 g,Haribo,Squidgy strawberry,140 g,0
21486,haribo balla strawberry 140g,haribo squidgy strawbs 140g,No,,FALSE,haribo squidgy strawbs 140g,Haribo,Squidgy strawberry,140 g,0
21486,haribo balla strawberry 140g,haribo squidgy strawbs bag 140 g,No,,FALSE,haribo squidgy strawbs bag 140 g,Haribo,Squidgy strawberry,140 g,0
21486,haribo balla strawberry 140g,haribo squidgy strawbs160g,No,https://d1ralsognjng37.cloudfront.net/ff75f70a-4217-4d90-86ca-ecc3c16df90d.jpeg,FALSE,haribo squidgy strawbs160g,Haribo,Squidgy strawberry,160 g,0
21486,haribo balla strawberry 140g,haribo squidy strawbs 140g,No,,FALSE,haribo squidy strawbs 140g,Haribo,Squidgy strawberry,140 g,0
21486,haribo balla strawberry 140g,haribo strawberry 140g,No,,TRUE,haribo balla strawberry 140g,Haribo,Balla strawberry,140 g,0
21486,haribo balla strawberry 140g,haribo strawberry balla stixx 140g,No,https://tb-static.uber.com/prod/image-proc/processed_images/4f6c8117e77de62370b9f86fac4963f8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,TRUE,haribo balla strawberry 140g,Haribo,Balla strawberry,140 g,0
21300,haribo ballastixx 140g,haribo ballastixx 140g,Yes,https://d1ralsognjng37.cloudfront.net/9287e343-3cb2-42ef-b4be-5ec2b5e98ce7.jpeg,TRUE,haribo balla strawberry 140g,Haribo,Balla stixx strawberry,140 g,0
21304,haribo berry halal,haribo berry halal,Yes,,TRUE,haribo berries ,Haribo,Berries,1 unit,0
21345,haribo funny mix 140g,haribo funny mix 140g,Yes,https://d1ralsognjng37.cloudfront.net/1e95cb0d-f194-449e-bc1a-f64b8582e9eb.jpeg,TRUE,haribo funny mix 140g,Haribo,Funny mix,140 g,0
21489,haribo giant strawberry 180 g,haribo gaint strawbs 140 g,No,,FALSE,haribo gaint strawbs bag 140 g,Haribo,Gaint strawbs,140 g,0
21489,haribo giant strawberry 180 g,haribo giant strawbs 180g,No,,TRUE,haribo giant strawberry 180 g,Haribo,Gaint strawbs,180 g,0
21489,haribo giant strawberry 180 g,haribo giant strawbs bag 140 g,No,,FALSE,haribo giant strawbs bag 140 g,Haribo,Gaint strawbs,140 g,0
21360,haribo giant strawbs bag 60g,haribo giant strawbs 60g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4493bbae1898c7e7fc43b27797ee99c8/859baff1d76042a45e319d1de80aec7a.jpeg,TRUE,haribo giant strawbs 60 g,Haribo,Gaint strawbs,60 g,0
21360,haribo giant strawbs bag 60g,haribo giant strawbs bag 60g,Yes,https://d1ralsognjng37.cloudfront.net/9f80eb68-4aee-48e2-a751-dd7efdecdc23.jpeg,TRUE,haribo giant strawbs 60 g,Haribo,Gaint strawbs,60 g,0
21361,haribo giant strawbs halal,haribo giant strawbs halal,Yes,,TRUE,haribo giant strawbs halal,Haribo,Gaint strawbs halal,1 unit,0
21366,haribo gold bear halal,halal haribo goldern bear,Yes,,TRUE,haribo gold bear halal 140 g,Haribo,Gold bear halal,140 g,0
21366,haribo gold bear halal,haribo gold bear halal,Yes,,TRUE,haribo gold bear halal 140 g,Haribo,Gold bear halal,140 g,0
21369,haribo goldbears bag 140 g,haribo goldbears 140g,Yes,,TRUE,haribo gold bears bag 140 g,Haribo,Gold bears,140 g,0
21369,haribo goldbears bag 140 g,haribo goldbears bag 140 g,Yes,,TRUE,haribo gold bears bag 140 g,Haribo,Gold bears,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy cherry 140g,No,,TRUE,haribo happy cherry zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy cherry zng bag 140 g,No,,TRUE,haribo happy cherry zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy co la 140g,No,,FALSE,haribo happy cola zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy co la fizzy 140g,No,,FALSE,haribo happy cola zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy coia 140g,No,,FALSE,haribo happy cola zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy cola 140 g,No,https://d1ralsognjng37.cloudfront.net/fb86fa4e-0863-4785-bf16-9d04d20f21c5.jpeg,FALSE,haribo happy cola zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy cola zing 140 g,No,,FALSE,haribo happy cola zing 140 g,Haribo,Happy cherries zing,140 g,0
21389,haribo happy cherry zing 140 g,haribo happy colazing 160g,No,https://d1ralsognjng37.cloudfront.net/52950a57-6dbf-4ef3-a376-5643922b4aba.jpeg,FALSE,haribo happy cola zing 140 g,Haribo,Happy cherries zing,140 g,0
21384,haribo happy cola sour halal,haribo happy cola original halal,Yes,,TRUE,haribo happy cola sour halal,Haribo,Happy cola sour halal,1 unit,0
21384,haribo happy cola sour halal,haribo happy cola sour halal,Yes,,TRUE,haribo happy cola sour halal,Haribo,Happy cola sour halal,1 unit,0
21399,haribo jelly baby,halal haribo jelly bean,No,,FALSE,haribo jelly beans,Haribo,Jelly beans,1 unit,0
21399,haribo jelly baby,haribo jelly bunny,No,https://d1ralsognjng37.cloudfront.net/f56e28e1-9729-4cea-8aa8-e67bcefe4513.jpeg,FALSE,haribo jelly bunny,Haribo,Jelly bunny,1 unit,0
21400,haribo jelly baby 140 g,haribo jelly baby bag 140 g,No,,TRUE,haribo jelly baby 140 g,Haribo,Jelly baby,140 g,0
21408,haribo maoam maomix 140 g,haribo maoam maomix 140 g,Yes,,TRUE,haribo maoam maomix candy 140 g,Haribo,Maoam maomix candy ,140 g,0
21419,haribo mix fizz halal,haribo mix fizz halal,Yes,,TRUE,haribo mix fizz halal candy,Haribo,Mix fizz halal candy,1 unit,0
21430,haribo rainbow strip 160g,haribo rainbow strip 160g,Yes,https://d1ralsognjng37.cloudfront.net/eb77d526-dace-4aa6-a177-3bdea145d3ce.jpeg,TRUE,haribo rainbow strips candy 160 g,Haribo,Rainbow strips candy ,160 g,0
21434,haribo rainbow stripe halal,haribo rainbow stripe halal,Yes,,TRUE,haribo rainbow strips halal candy,Haribo,Rainbow strips halal candy,1 unit,0
21512,haribo share size tangtastics 160g,haribo tangfastics share size 160 g,No,https://d1ralsognjng37.cloudfront.net/b3c270ff-f32b-4e68-809e-f5be0a47a412.jpeg,TRUE,haribo share size tangtastics 160g,Haribo,Share size tangtastics,160 g,0
21462,haribo squidgy strawberry,haribo squidgy strawberry,Yes,,TRUE,haribo squidgy strawberry candy,Haribo,Squidgy strawberry candy,1 unit,0
21472,haribo starmix 10g small bag,haribo starmix 10g small bag,Yes,https://d1ralsognjng37.cloudfront.net/23e90e68-7041-4e0b-bc0d-e74069544881.jpeg,TRUE,haribo starmix candy 10 g ,Haribo,Sarmix candy,10 g,0
21474,haribo starmix 160g,haribo starmix 160g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/91cec9764d72ebc5e081610c4d453f15/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,haribo starmix candy 160 g ,Haribo,Sarmix candy,160 g,0
21477,haribo starmix halal,halal haribo starmix,Yes,,TRUE,haribo starmix halal,Haribo,Starmix halal,1 unit,0
21477,haribo starmix halal,haribo starmix halal,Yes,,TRUE,haribo starmix halal,Haribo,Starmix halal,1 unit,0
21501,haribo starmix share 160 g,haribo starmix share size 160 g,No,https://d1ralsognjng37.cloudfront.net/0038772c-df53-406a-b580-cc7cca408263.jpeg,TRUE,haribo starmix share 160 g,Haribo,Starmix share,160 g ,0
21501,haribo starmix share 160 g,haribo supermix share size 160g bag,No,,FALSE,haribo supermix share 160 g,Haribo,Supermix share ,160 g,0
21492,haribo super mix 180 g,haribo star mix 140g,No,,FALSE,haribo starmix candy 140 g,Haribo,Starmix candy ,140 g,0
21492,haribo super mix 180 g,haribo star mix 160g,No,,FALSE,haribo starmix candy 160 g,Haribo,Starmix candy ,160 g,0
21498,haribo supermix 140g,haribo starmix 140g 140g,No,,FALSE,haribo starmix candy 140 g,Haribo,Starmix candy ,140 g,0
21498,haribo supermix 140g,haribo starmix bag 140 g,No,,FALSE,haribo starmix candy 140 g,Haribo,Starmix candy ,140 g,0
21498,haribo supermix 140g,haribo strarmix 140g,No,,FALSE,haribo starmix candy 140 g,Haribo,Starmix candy ,140 g,0
21498,haribo supermix 140g,haribo supermix 140 g,No,,TRUE,haribo supermix 140g,Haribo,Supermix candy,140 g,0
21498,haribo supermix 140g,haribo supermix bag 140 g,No,,TRUE,haribo supermix 140g,Haribo,Supermix candy,140 g,0
21503,haribo supermix175g,haribo supermix175g,Yes,,TRUE,haribo supermix candy 175 g,Haribo,Supermix candy,175 g,0
21513,haribo tangfastic 160 g,haribo tangafastic 160g,No,https://tb-static.uber.com/prod/image-proc/processed_images/8732b128214fb9f2c08734c309b01dbd/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,haribo tangfastic 160 g,Haribo,Tangfastic candy,160 g,0
21513,haribo tangfastic 160 g,haribo tangfastic bag 180g,No,https://tb-static.uber.com/prod/image-proc/processed_images/f43b6a080a34561b89e40b92857b7bcd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,FALSE,haribo tangfastics candy 180 g,Haribo,Tangfastics candy ,180 g,0
21513,haribo tangfastic 160 g,haribo tangfastics 160g,No,https://tb-static.uber.com/prod/image-proc/processed_images/297d2f98dc9e4ffa96a8618ef4da1405/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,haribo tangfastic 160 g,Haribo,Tangfastic candy,160 g,0
21513,haribo tangfastic 160 g,haribo tangfastics bag 140 g,No,,FALSE,haribo tangfastics candy 140 g,Haribo,Tangfastics candy ,140 g,0
21513,haribo tangfastic 160 g,haribo tangfastics160g,No,https://d1ralsognjng37.cloudfront.net/b42fb57b-25e2-47cc-b6a4-03e9d5b1de4f.jpeg,TRUE,haribo tangfastic 160 g,Haribo,Tangfastic candy,160 g,0
21618,hatakosen blueberry ramune soda 200ml,hatakosen blueberry ramune soda 200ml,Yes,https://d1ralsognjng37.cloudfront.net/4130feb5-5a93-4145-b84a-0980d967ad2b.webp,TRUE,hatakosen blueberry ramune soda 200ml,Hatakosen,Blueberry ramune soda,200 ml,0
21620,hatakosen pineapple ramune soda 200ml,hatakosen melon ramune soda 200ml,Yes,https://d1ralsognjng37.cloudfront.net/bc465dfe-c4c9-48e4-ab97-c6f95dd2414f.webp,FALSE,hatakosen melon ramune soda 200ml,Hatakosen,Melon ramune soda,200 ml,0
21620,hatakosen pineapple ramune soda 200ml,hatakosen orange ramune soda 200ml,Yes,https://d1ralsognjng37.cloudfront.net/6411f1d1-5084-45f7-9056-ef2321873d08.webp,FALSE,hatakosen orange ramune soda 200ml,Hatakosen,Orange ramune soda,200 ml,0
21620,hatakosen pineapple ramune soda 200ml,hatakosen pineapple ramune soda 200ml,Yes,https://d1ralsognjng37.cloudfront.net/17bb3259-f415-48a0-a754-aebf9bc090aa.webp,TRUE,hatakosen pineapple ramune soda 200ml,Hatakosen,Pineapple ramune soda ,200 ml,0
21621,hatakosen ramune original flavour soda 200ml,hatakosen lychee flavour ramune soda 200ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fa4743e7124989673384e428369cfd5a/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,hatakosen lychee ramune soda 200ml,Hatakosen,Lychee ramune soda ,200 ml,0
21621,hatakosen ramune original flavour soda 200ml,hatakosen ramune original flavour soda 200ml,Yes,https://d1ralsognjng37.cloudfront.net/a3849629-df57-4dce-8c89-f839ae756057.webp,TRUE,hatakosen ramune original flavour soda 200ml,Hatakosen,Ramune original flavour soda,200 ml,0
21622,hatakosen strawberry ramune soda 200ml,hatakosen strawberry ramune soda 200ml,Yes,https://d1ralsognjng37.cloudfront.net/ca724b5a-fb41-43d6-a317-6e28bc082a75.webp,TRUE,hatakosen strawberry ramune soda 200ml,Hatakosen,Strawberry ramune soda,200 ml,0
21682,heavy duty refuse sack 20 rolls,20 heavy duty refuse sack 20,No,https://d1ralsognjng37.cloudfront.net/ce2c39d4-eb9b-4ecb-8ca2-149d71e16a86.jpeg,TRUE,heavy duty refuse sack 20 rolls,,Heavy duty refuse sack ,20 rolls,0
21682,heavy duty refuse sack 20 rolls,heavy duty refuse sack 20,No,https://d1ralsognjng37.cloudfront.net/b41ffea6-2b88-4c36-97c5-03cb50713308.jpeg,TRUE,heavy duty refuse sack 20 rolls,,Heavy duty refuse sack ,21 rolls,0
21724,heineken 0.0 alcohol free beer 4x330ml,heineken 0.0 alcohol free 330ml,Yes,https://d1ralsognjng37.cloudfront.net/76f687f3-3ae0-4d18-aefa-524b383a1fff.jpeg,FALSE,heineken alcohol free beer 330 ml,Heineken,Alcohol free beer,330 ml,0
21724,heineken 0.0 alcohol free beer 4x330ml,heineken 0.0 alcohol free beer 4x330ml,Yes,https://d1ralsognjng37.cloudfront.net/bfa17322-f2dc-4314-92c2-8f9bd8a0c8af.jpeg,TRUE,heineken alcohol free beer 4 x 330 ml,Heineken,Alcohol free beer,4 x 330 ml,0
21729,heineken 10 pack 10440 ml,heineken 10 pack 10440 ml,Yes,https://d1ralsognjng37.cloudfront.net/8f2704cb-04f4-44cf-9022-34f69d7614ba.jpeg,TRUE,heineken beer 10 x 440 ml,Heineken,Lager beer,10 x 440 ml,0
21740,heineken 4 pk can,heineken 4 pk can,Yes,,TRUE,heineken beer ,Heineken,Lager beer,1 unit,0
21749,heineken 4pk 4x440ml,heineken 4pk can 4x400ml,No,https://d1ralsognjng37.cloudfront.net/44f30357-d57f-4c61-b625-7d0daf3617bd.jpeg,TRUE,heineken 4pk 4x440ml,Heineken,Lager beer,4 x 400 ml,0
21752,heineken 4x330 ml,heineken 0.0 % 4x330 ml,Yes,https://d1ralsognjng37.cloudfront.net/7321bc89-b9ec-47a4-b427-5d4bfdcb9705.jpeg,FALSE,heineken alcohol free beer 4 x 330 ml,Heineken,Alcohol free beer,4 x 330 ml,0
21752,heineken 4x330 ml,heineken 4x330 ml,Yes,https://d1ralsognjng37.cloudfront.net/50f46080-6e7b-4416-aa22-e0d26a63feff.jpeg,TRUE,heineken beer 4 x 330 ml,Heineken,Lager beer,4 x 330 ml,0
21762,heineken 650 ml,heine ken 650 ml,No,,TRUE,heineken 650 ml,Heineken,Lager beer,650 ml,0
21762,heineken 650 ml,heineken beer 650ml,No,https://d1ralsognjng37.cloudfront.net/cbc5d47d-4aa9-4eca-870a-583de5a4aa3e.jpeg,TRUE,heineken 650 ml,Heineken,Lager beer,650 ml,0
21770,heineken can x4 500ml,heineken 500ml,No,https://d1ralsognjng37.cloudfront.net/7a03bc60-23c6-4e54-9949-8131efeedbf0.jpeg,FALSE,heineken lager beer 4 x 500 ml,Heineken,Lager beer,4 x 500 ml,0
21770,heineken can x4 500ml,heineken 500ml can,No,,FALSE,heineken lager beer 4 x 500 ml,Heineken,Lager beer,4 x 500 ml,0
21776,heineken lager beer can 5 % 4x440ml,heineken lager beer can 5 % 440ml,Yes,https://d1ralsognjng37.cloudfront.net/ce5a3bd7-5247-4666-b3cd-6aeeae0e2011.jpeg,FALSE,heineken lager beer 440 ml,Heineken,Lager beer,440 ml,0
21776,heineken lager beer can 5 % 4x440ml,heineken lager beer can 5 % 4x440ml,Yes,https://d1ralsognjng37.cloudfront.net/e7b2b3cd-f98a-4fe6-95b7-0e8db6621ef6.jpeg,TRUE,heineken lager beer 4 x 440 ml,Heineken,Lager beer,4 x 440 ml,0
21779,heineken large 650ml,heineke n lge nrb 650ml,No,,TRUE,heineken large 650ml,Heineken,Lager beer,650 ml,0
21779,heineken large 650ml,heineken large nrb 650ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/b8d37a4a7ce8ecd419d44a0ce8cb5977/859baff1d76042a45e319d1de80aec7a.jpeg,TRUE,heineken large 650ml,Heineken,Lager beer,650 ml,0
21790,heineken original lager beer 330 ml,heineken original lager beer 330 ml,Yes,https://d1ralsognjng37.cloudfront.net/3eecaeeb-e9b6-457c-93d3-d2e4fff623b3.jpeg,TRUE,heineken lager beer 330 ml,Heineken,Lager beer,330 ml,0
21815,heinekenbeer 650ml,heinekenbeer 650ml,Yes,https://d1ralsognjng37.cloudfront.net/8a48babb-b0dc-4293-8f9c-ecb63d8d8a00.jpeg,TRUE,heineken 650 ml,Heineken,Lager beer,650 ml,0
21820,heinken beer 4x500ml,heinken beer 4x500ml,Yes,https://d1ralsognjng37.cloudfront.net/0c917e36-bd7e-4a53-bdf3-397241659b7f.jpeg,TRUE,heineken lager beer 4 x 500 ml,Heineken,Lager beer,4 x 500 ml,0
21822,heinlken long neck 4x330 ml,heineken long neck 4x330 ml,Yes,https://d1ralsognjng37.cloudfront.net/ad27767c-6223-4de1-a9d3-055f253bbea6.jpeg,TRUE,heineken lager beer 4 x 330 ml,Heineken,Lager beer,4 x 300 ml,0
21822,heinlken long neck 4x330 ml,heinlken long neck 4x330 ml,Yes,https://d1ralsognjng37.cloudfront.net/d6cfe751-1c00-4641-ba5f-c5108c9c2e37.jpeg,TRUE,heineken lager beer 4 x 330 ml,Heineken,Lager beer,4 x 300 ml,0
22798,heinz baked bean 450 g,heinz baked bean 415 g,No,https://d1ralsognjng37.cloudfront.net/f703ded5-e811-435b-b404-3ff225581bf5.jpeg,FALSE,heinz baked beanz 415 g,Heinz,Baked beanz,415 g,0
22798,heinz baked bean 450 g,heinz baked bean 6x415g,No,https://tb-static.uber.com/prod/image-proc/processed_images/14ca6da9014471c835ed07853925ff9b/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,heinz baked beanz 6 u x 415 g,Heinz,Baked beanz,6 x 415 g,0
22798,heinz baked bean 450 g,heinz baked beanz 415 g,No,,FALSE,heinz baked beanz 415 g,Heinz,Baked beanz,415 g,0
22798,heinz baked bean 450 g,hienz baked beanz 415g,No,,FALSE,hienz baked beanz 415 g,Heinz,Baked beanz,415 g,0
22798,heinz baked bean 450 g,hp baked bean 415g,No,https://d1ralsognjng37.cloudfront.net/1a3bf7ae-d025-4737-83c2-bc57912e3df5.jpeg,FALSE,hp baked bean 415g,Hp,Baked beans,415 g,0
21912,heinz chicken soup 400 g,coop cream of chicken soup 400g,No,,FALSE,co-op cream of chicken soup 400 g,Co-op,Cream of chicken soup,400 g,0
21912,heinz chicken soup 400 g,coop cream of chicken soup tin 400g,No,https://tb-static.uber.com/prod/image-proc/processed_images/09fce2b88aadb6c2691c41cd48232508/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,co-op cream of chicken soup 400 g,Co-op,Cream of chicken soup,400 g,0
21912,heinz chicken soup 400 g,h cream of chicken soup 400g,No,,TRUE,heinz chicken soup 400 g,Heinz,Cream of chicken soup,400 g,0
21912,heinz chicken soup 400 g,heinz cream chick soup 400 g,No,https://d1ralsognjng37.cloudfront.net/470ba769-73cf-4f21-a8f7-d07cafc98afe.jpeg,TRUE,heinz chicken soup 400 g,Heinz,Cream of chicken soup,400 g,0
21912,heinz chicken soup 400 g,heinz cream of chick soup 400g,No,,TRUE,heinz chicken soup 400 g,Heinz,Cream of chicken soup,400 g,0
21912,heinz chicken soup 400 g,heinz cream of chicken soup tin 400g,No,https://d1ralsognjng37.cloudfront.net/f96b33e6-17bf-4497-aa85-3ffc7c360b0e.jpeg,TRUE,heinz chicken soup 400 g,Heinz,Cream of chicken soup,400 g,0
21928,heinz five beanz 415g,heinz beanz 415g,Yes,https://d1ralsognjng37.cloudfront.net/b7a7b6fa-4af2-4d6e-8ed9-b9a30788e89e.jpeg,TRUE,heinz five beanz 415g,Heinz,Beanz,415 g,0
21928,heinz five beanz 415g,heinz beanz 4x415g,Yes,https://d1ralsognjng37.cloudfront.net/b71e6baf-f886-4d1e-b44a-3391602b2e83.jpeg,FALSE,heinz five beanz 415g,Heinz,Beanz,415 g,0
21928,heinz five beanz 415g,heinz five beanz 415g,Yes,,TRUE,heinz five beanz 415g,Heinz,Beanz,415 g,0
22955,heinz oxtail soup 400 g,heinz cream lentil soup 400 g,No,,FALSE,heinz lentil soup 400 g,Heinz,Lentil soup,400 g,0
22955,heinz oxtail soup 400 g,heinz cream oxtail soup 400 g,No,,TRUE,heinz oxtail soup 400 g,Heinz,Oxtail soup,400 g,0
22955,heinz oxtail soup 400 g,heinz lentil soup 400gm,No,,FALSE,heinz lentil soup 400gm,Heinz,Lentil soup,400 g,0
22955,heinz oxtail soup 400 g,heinz lentil soup tin 400g,No,https://d1ralsognjng37.cloudfront.net/c41c718b-9d3e-410a-8b1b-e1906e34e58d.jpeg,FALSE,heinz lentil soup tin 400g,Heinz,Lentil soup,400 g,0
