group_id,leader,member,modify_leader,image_url,label,canonical leader ,brand,name,package ,Promotion
463,6 budweiser cerveza lata 355 ml 17 % desc,6 budweiser cerveza lata 355 ml 17 % desc,Yes,,True ,Budweiser Pack cerveza 6 u x 355 ml c/u,Budweiser,Pack cerveza,6 u x 355 ml c/u,1
464,6 corona cerveza 355 ml 25 % desc f10,6 corona cerveza 355 ml 25 % desc,Yes,,True ,Corona Pack cerveza 6 u x 355 ml c/u,Corona,Pack cerveza,6 u x 355 ml c/u,1
464,6 corona cerveza 355 ml 25 % desc f10,6 corona cerveza 355 ml 25 % desc f10,Yes,,True ,Corona Pack cerveza 6 u x 355 ml c/u,Corona,Pack cerveza,6 u x 355 ml c/u,1
465,6 cuba libre ron con cola lata 350 ml 42 % desc,4 cuba libre ron con cola 350 ml 13 % desc,Yes,,False ,Cuba Libre Pack bebida ron con cola 4 u x 350 ml c/u,Cuba Libre,Pack bebida ron con cola,4 u x 350 ml c/u,1
465,6 cuba libre ron con cola lata 350 ml 42 % desc,4 cuba libre ron con cola 350 ml 15 % desc,Yes,,False ,Cuba Libre Pack bebida ron con cola 4 u x 350 ml c/u,Cuba Libre,Pack bebida ron con cola,4 u x 350 ml c/u,1
465,6 cuba libre ron con cola lata 350 ml 42 % desc,4 cuba libre ron con cola 350 ml 15 % desc f10,Yes,,False ,Cuba Libre Pack bebida ron con cola 4 u x 350 ml c/u,Cuba Libre,Pack bebida ron con cola,4 u x 350 ml c/u,1
465,6 cuba libre ron con cola lata 350 ml 42 % desc,6 cuba libre ron con cola lata 350 ml 42 % desc,Yes,,True ,Cuba Libre Pack bebida ron con cola 6 u x 350 ml c/u,Cuba Libre,Pack bebida ron con cola,6 u x 350 ml c/u,1
466,6 estrella cerveza lata 330 ml 12 % desc f10,6 estrella cerveza lata 330 ml 12 % desc,Yes,,True ,Estrella Pack cerveza 6 u x 330 ml c/u,Estrella,Pack cerveza,6 u x 330 ml c/u,1
466,6 estrella cerveza lata 330 ml 12 % desc f10,6 estrella cerveza lata 330 ml 12 % desc f10,Yes,,True ,Estrella Pack cerveza 6 u x 330 ml c/u,Estrella,Pack cerveza,6 u x 330 ml c/u,1
467,6 heineken cerveza botella 355 ml 28 % desc,6 heineken cerveza bot 355 ml 16 % desc,Yes,,True ,Heineken Pack cerveza 6 u x 355 ml c/u,Heineken,Pack cerveza,6 u x 355 ml c/u,1
467,6 heineken cerveza botella 355 ml 28 % desc,6 heineken cerveza botella 355 ml 17 % desc,Yes,,True ,Heineken Pack cerveza 6 u x 355 ml c/u,Heineken,Pack cerveza,6 u x 355 ml c/u,1
467,6 heineken cerveza botella 355 ml 28 % desc,6 heineken cerveza botella 355 ml 28 % desc,Yes,,True ,Heineken Pack cerveza 6 u x 355 ml c/u,Heineken,Pack cerveza,6 u x 355 ml c/u,1
468,6 imperial cerveza light lata 350 ml 25 % desc,6 imperial cerveza lata 350 ml 25 % desc,Yes,,False ,Imperial Pack cerveza 6 u x 350 ml c/u,Imperial,Pack cerveza,6 u x 350 ml c/u,1
468,6 imperial cerveza light lata 350 ml 25 % desc,6 imperial cerveza lata silver 350 ml 25 % desc,Yes,,False ,Imperial Pack cerveza silver 6 u x 350 ml c/u,Imperial,Pack cerveza silver,6 u x 350 ml c/u,1
468,6 imperial cerveza light lata 350 ml 25 % desc,6 imperial cerveza light lata 350 ml 25 % desc,Yes,,True ,Imperial Pack cerveza light 6 u x 350 ml c/u,Imperial,Pack cerveza light,6 u x 350 ml c/u,1
469,6 imperial ultra lata 350 ml 25 % desc,6 imperial ultra lata 350 ml 25 % desc,Yes,,True ,Imperial Pack cerveza ultra 6 u x 350 ml c/u,Imperial,Pack cerveza ultra,6 u x 350 ml c/u,1
470,6 modelo especial botella 355 ml 20 % desc f10,6 modelo especial botella 355 ml 20 % desc,Yes,,True ,Modelo Pack cerveza Especial 6 u x 355 ml c/u,Modelo,Pack cerveza Especial,6 u x 355 ml c/u,1
470,6 modelo especial botella 355 ml 20 % desc f10,6 modelo especial botella 355 ml 20 % desc f10,Yes,,True ,Modelo Pack cerveza Especial 6 u x 355 ml c/u,Modelo,Pack cerveza Especial,6 u x 355 ml c/u,1
471,6 pack bavaria gold lata 350 ml 50 % desc,6 pack bavaria gold lata 350 ml 50 % desc,Yes,,True ,Bavaria Pack cerveza gold 6 u x 350 ml c/u,Bavaria,Pack cerveza gold,6 u x 350 ml c/u,1
472,6 pack bavaria gold lata 350 ml pro semillas mixtas 300 g gratis f10,6 pack bavaria gold lata 350 ml pro semillas mixtas 300 g gratis f10,Yes,,True ,Bavaria Pack cerveza gold + semillas mixtas 6 u x 350 ml c/u + 300 g,Bavaria,Pack cerveza gold + semillas mixtas,6 u x 350 ml c/u + 300 g,1
473,6 pack bavaria light 350 ml lata soldanza snack party mx 180 g gratis f10,6 pack bavaria light 350 ml lata soldanza snack party mx 180 g f10,Yes,,True ,Bavaria Pack cerveza light + Soldanza snack party mix 6 u x 350 ml c/u + 180 g,Bavaria,Pack cerveza light + Soldanza snack party mix,6 u x 350 ml c/u + 180 g,1
473,6 pack bavaria light 350 ml lata soldanza snack party mx 180 g gratis f10,6 pack bavaria light 350 ml lata soldanza snack party mx 180 g gratis f10,Yes,,True ,Bavaria Pack cerveza light + Soldanza snack party mix 6 u x 350 ml c/u + 180 g,Bavaria,Pack cerveza light + Soldanza snack party mix,6 u x 350 ml c/u + 180 g,1
474,6 pack bavaria master edition lata 350 ml 24 % desc f10,6 pack bavaria master edition lata 350 ml 24 % desc f10,Yes,,True ,Bavaria Pack cerveza master edition 6 u x 350 ml c/u,Bavaria,Pack cerveza master edition,6 u x 350 ml c/u,1
475,6 pack bavaria master edition lata 350 ml frontera after midnight 750 ml f4 16812,6 pack bavaria master edition lata 350 ml frontera after midnight 750 ml f4 16812,Yes,,True ,Bavaria Pack cerveza master edition + Frontera after midnight 6 u x 350 ml c/u + 750 ml,Bavaria,Pack cerveza master edition + Frontera after midnight,6 u x 350 ml c/u + 750 ml,1
476,6 pack bavaria master edition lata 350 ml pizza jamnhongos 230 g plu 17095,6 pack bavaria master edition lata 350 ml pizza jamnhongos 230 g plu 17095,Yes,,True ,Bavaria Pack cerveza master edition + Pizza jamón hongos 6 u x 350 ml c/u + 230 g,Bavaria,Pack cerveza master edition + Pizza jamón hongos,6 u x 350 ml c/u + 230 g,1
477,6 pack coors light lata 354 ml 6 pack 30 %,6 pack coors light lata 354 ml 30 % desc,Yes,,True ,Coors Pack cerveza light 6 u x 354 ml c/u,Coors,Pack cerveza light,6 u x 354 ml c/u,1
477,6 pack coors light lata 354 ml 6 pack 30 %,6 pack coors light lata 354 ml 6 pack 30 %,Yes,,True ,Coors Pack cerveza light 6 u x 354 ml c/u,Coors,Pack cerveza light,6 u x 354 ml c/u,1
478,6 pack heineken cerveza lata 355 ml laysmunchies classic 262 g pepsi black 2.5 l gratis plu 17279,6 pack heineken cerveza lata 355 ml laysmunchies classic 262 g pepsi black 2.5 l gratis plu 17279,Yes,,True ,Keineken Pack cerveza light + Lay's Munchies Classic + Pepsi black 6 u x 355 ml c/u + 262 g + 2.5 L,Keineken,Pack cerveza light + Lay's Munchies Classic + Pepsi black,6 u x 355 ml c/u + 262 g + 2.5 L,1
479,6 pack heineken cerveza lata 355ml 50 % desc,6 pack heineken cerveza lata 355ml 50 % desc,Yes,,True ,Keineken Pack cerveza 6 u x 355 ml c/u,Keineken,Pack cerveza,6 u x 355 ml c/u,1
480,6 pack heineken cerveza lt 350 ml pepsi black 2.5 l gratis plu 17171,6 pack heineken cerveza lt 350 ml pepsi black 2.5 l gratis plu 17171,Yes,,True ,Keineken Pack cerveza + Pepsi black 6 u x 350 ml c/u + 2.5 L,Keineken,Pack cerveza + Pepsi black,6 u x 350 ml c/u + 2.5 L,1
481,6 pack heineken lata 355 ml 6 pringles papa crema cebolla 124 g f4 16815,6 pack heineken lata 355 ml 6 pringles papa crema cebolla 124 g f4 16815,Yes,,True ,Keineken Pack cerveza + Pringles papa crema cebolla 6 u x 355 ml c/u + 124 g,Keineken,Pack cerveza + Pringles papa crema cebolla,6 u x 355 ml c/u + 124 g,1
482,6 pack heineken lata 355 ml papa tostada clasic 184 g gratis f10,6 pack heineken lata 355 ml papa tostada clasic 184 g f10,Yes,,True ,Keineken Pack cerveza + Papa tostada classic 6 u x 355 ml c/u + 184 g,Keineken,Pack cerveza + Papa tostada classic,6 u x 355 ml c/u + 184 g,1
482,6 pack heineken lata 355 ml papa tostada clasic 184 g gratis f10,6 pack heineken lata 355 ml papa tostada clasic 184 g gratis f10,Yes,,True ,Keineken Pack cerveza + Papa tostada classic 6 u x 355 ml c/u,Keineken,Pack cerveza + Papa tostada classic,6 u x 355 ml c/u,1
483,6 pack hollandia cerveza botella 330 ml 19 % desc,6 pack hollandia cerveza botella 330 ml 19 % desc,Yes,,True ,Hollandia Pack cerveza 6 u x 330 ml c/u,Hollandia,Pack cerveza,6 u x 330 ml c/u,1
484,6 pack imperial lata 350 ml bamboo sanda lata 473 ml gratis,6 pack imperial lata 350 ml bamboo sanda lata 473 ml gratis,Yes,,True ,Imperial Pack cerveza + Bamboo sandía 6 u x 350 ml c/u + 473 ml,Imperial,Pack cerveza + Bamboo sandía,6 u x 350 ml c/u + 473 ml,1
485,6 pack imperial lata 350 ml jack mejitos jumbo 300 g ducal frijol molido pican med 400 g plu 17173,6 pack imperial lata 350 ml jack mejitos jumbo 300 g ducal frijol molido pican med 400 g plu 17173,Yes,,True ,Imperial Pack cerveza + Jack's mejitos jumbo + Ducal frijol molido 6 u x 350 ml c/u + 300 g + 400 g,Imperial,Pack cerveza + Jack's mejitos jumbo + Ducal frijol molido,6 u x 350 ml c/u + 300 g + 400 g,1
486,6 pack pilsen 6.0 lata 350 ml lay fiesta snax 105 g gratis,6 pack pilsen 6.0 lata 350 ml lay fiesta snax 105 g gratis,Yes,,True ,Pilsen Pack cerveza + Lay's fiesta snax 6 u x 350 ml c/u + 105 g,Pilsen,Pack cerveza + Lay's fiesta snax,6 u x 350 ml c/u + 105 g,1
487,6 pilsen cerveza lata 350 ml 25 % desc,6 pilsen 6.0 lata 350 ml 25 % desc,Yes,,True ,Pilsen Pack cerveza 6 u x 350 ml c/u,Pilsen,Pack cerveza,6 u x 350 ml c/u,1
487,6 pilsen cerveza lata 350 ml 25 % desc,6 pilsen cerveza lata 350 ml 25 % desc,Yes,,True ,Pilsen Pack cerveza 6 u x 350 ml c/u,Pilsen,Pack cerveza,6 u x 350 ml c/u,1
488,6 presidente pilsener bt 355 ml 15 % desc f10,6 presidente pilsener bt 355 ml 15 % desc,Yes,,True ,Presidente Pack cerveza tipo pilsener 6 u x 355 ml c/u,Presidente,Pack cerveza tipo pilsener,6 u x 355 ml c/u,1
488,6 presidente pilsener bt 355 ml 15 % desc f10,6 presidente pilsener bt 355 ml 15 % desc f10,Yes,,True ,Presidente Pack cerveza tipo pilsener 6 u x 355 ml c/u,Presidente,Pack cerveza tipo pilsener,6 u x 355 ml c/u,1
489,6 sol cerveza botella 355 ml 35 % desc,6 sol cerveza botella 355 ml 23 % desc,Yes,,True ,Sol Pack cerveza 6 u x 355 ml c/u,Sol,Pack cerveza,6 u x 355 ml c/u,1
489,6 sol cerveza botella 355 ml 35 % desc,6 sol cerveza botella 355 ml 35 % desc,Yes,,True ,Sol Pack cerveza 6 u x 355 ml c/u,Sol,Pack cerveza,6 u x 355 ml c/u,1
490,6 toa cerveza lager es.bt.355 ml,6 toa cerveza lager botella 355 ml 24 % desc,Yes,,True ,Toña Pack cerveza lager 6 u x 355 ml c/u,Toña,Pack cerveza lager,6 u x 355 ml c/u,1
490,6 toa cerveza lager es.bt.355 ml,6 toa cerveza lager es.bt.355 ml,Yes,,True ,Toña Pack cerveza lager 6 u x 355 ml c/u,Toña,Pack cerveza lager,6 u x 355 ml c/u,0
492,9 % desc 2 linx bebida energ manza 250 ml,9 % desc 2 linx bebida energ manza 250 ml,Yes,,True ,LINX Bebida energética manzana 2 u x 250 ml c/u,LINX,Bebida energética manzana,2 u x 250 ml c/u,1
497,acumul colon tapp,acumul colon tapp,Yes,,True ,acumul colon tapp,,,,1
498,acumul colon tapp con tu cdula,acumul colon tapp con tu cdula,Yes,,True ,acumul colon tapp con tu cdula,,,,1
499,adan y eva limon jengibre lata 355 ml natural bite palomitas dulce salada 45 g plu 17277,adan y eva limon jengibre lata 355 ml natural bite palomitas dulce salada 45 g plu 17277,Yes,,True ,Adán y Eva Pack bebida alcohólica limón jengibre + Nature bite palomitas dulces/saladas 355 ml + 45 g,Adán y Eva,Pack bebida alcohólica limón jengibre + Nature bite palomitas dulces/saladas,355 ml + 45 g,1
500,adn eva coco limn lata 355 ml 13 % desc f10,adn eva coco limn lata 355 ml 13 % desc,Yes,,True ,Adán y Eva Bebida alcohólica sabor coco limón Lata 355 ml,Adán y Eva,Bebida alcohólica sabor coco limón,Lata 355 ml,1
500,adn eva coco limn lata 355 ml 13 % desc f10,adn eva coco limn lata 355 ml 13 % desc f10,Yes,,True ,Adán y Eva Bebida alcohólica sabor coco limón Lata 355 ml,Adán y Eva,Bebida alcohólica sabor coco limón,Lata 355 ml,1
501,adn eva frutos rojos lata 355 ml 13 % desc f10,adn eva frutos rojos lata 355 ml,Yes,,True ,Adán y Eva Bebida alcohólica sabor frutos rojos Lata 355 ml,Adán y Eva,Bebida alcohólica sabor frutos rojos,Lata 355 ml,1
501,adn eva frutos rojos lata 355 ml 13 % desc f10,adn eva frutos rojos lata 355 ml 13 % desc,Yes,,True ,Adán y Eva Bebida alcohólica sabor frutos rojos Lata 355 ml,Adán y Eva,Bebida alcohólica sabor frutos rojos,Lata 355 ml,1
501,adn eva frutos rojos lata 355 ml 13 % desc f10,adn eva frutos rojos lata 355 ml 13 % desc f10,Yes,,True ,Adán y Eva Bebida alcohólica sabor frutos rojos Lata 355 ml,Adán y Eva,Bebida alcohólica sabor frutos rojos,Lata 355 ml,1
502,adn eva limn jengibre lata 355 ml 13 % desc f10,adn eva limn jengibre lata 355 ml 13 % desc,Yes,,True ,Adán y Eva Bebida alcohólica sabor limón jengibre Lata 355 ml,Adán y Eva,Bebida alcohólica sabor limón jengibre,Lata 355 ml,1
502,adn eva limn jengibre lata 355 ml 13 % desc f10,adn eva limn jengibre lata 355 ml 13 % desc f10,Yes,,True ,Adán y Eva Bebida alcohólica sabor limón jengibre Lata 355 ml,Adán y Eva,Bebida alcohólica sabor limón jengibre,Lata 355 ml,1
503,adn eva mandarina lata 350 ml 9460,adn eva mandarina lata 350 ml 9460,Yes,,True ,Adán y Eva Bebida alcohólica sabor mandarina Lata 350 ml,Adán y Eva,Bebida alcohólica sabor mandarina,Lata 350 ml,0
504,adn eva wildberries lata 350 ml 9507,adn eva wildberries lata 350 ml 9507,Yes,,True ,Adán y Eva Bebida alcohólica sabor wildberries Lata 350 ml,Adán y Eva,Bebida alcohólica sabor wildberries,Lata 350 ml,0
515,agua gasificada aranciata rossa s.pellegrino 330 ml 6557,agua gasificada aranciata rossa s.pellegrino 330 ml 6557,Yes,,True ,San Pellegrino Agua gasificada aranciata rossa Lata 330 ml,San Pellegrino,Agua gasificada aranciata rossa,Lata 330 ml,0
516,agua gasificada lima limn h2oh 2 l 3490,agua gasificada lima limn h2oh 2 l 3490,Yes,,True ,H2OH Agua gasificada lima limón Botella 2 L,H2OH,Agua gasificada lima limón,Botella 2 L,0
517,agua gasificada toronja rosa h2oh 2 l 3215,agua gasificada toronja rosa h2oh 2 l 3215,Yes,,True ,H2OH Agua gasificada toronja rosa Botella 2 L,H2OH,Agua gasificada toronja rosa,Botella 2 L,0
2263,albanese gomitas bear 28.3 g,albanese gomitas bear 28.3 g 20 % desc,No,,True ,albanese gomitas bear 28.3 g,Albanese,Gomitas bear,Bolsa 28.3 g,1
2263,albanese gomitas bear 28.3 g,gomitas bear albanese 28.3 g 3792,No,,True ,albanese gomitas bear 28.3 g,Albanese,Gomitas bear,Bolsa 28.3 g,0
2267,albanese gomitas worm 100 g,albanese gomitas bear 100 g 20 % desc,No,,False ,Albanese Gomitas bear Bolsa 100 g,Albanese,Gomitas bear,Bolsa 100 g,1
2267,albanese gomitas worm 100 g,albanese gomitas worm 100 g 20 % desc,No,,True ,albanese gomitas worm 100 g,Albanese,Gomitas worm,Bolsa 28.3 g,1
2267,albanese gomitas worm 100 g,gomitas bear albanese 100 g 4508,No,,False ,Albanese Gomitas bear Bolsa 100 g,Albanese,Gomitas bear,Bolsa 100 g,0
2267,albanese gomitas worm 100 g,gomitas worm albanese 100 g 4515,No,,True ,albanese gomitas worm 100 g,Albanese,Gomitas worm,Bolsa 28.3 g,0
538,alimento purina alpo receta casera 2 kg 6152,alimento purina alpo receta casera 2 kg 6152,Yes,,True ,Purina Alimento Alpo receta casera Bolsa 2 kg,Purina,Alimento Alpo receta casera,Bolsa 2 kg,0
539,alimento purina cat chow gatitos 1500 g 0730,alimento purina cat chow gatitos 1500 g 0730,Yes,,True ,Cat Chow Alimento para gatitos Bolsa 1.5 kg,Cat Chow,Alimento para gatitos,Bolsa 1.5 kg,0
540,alimento purina flix pat salmn 156 g 0482,alimento purina flix pat salmn 156 g 0482,Yes,,True ,Purina Alimento flix paté salmón Lata 156 g,Purina,Alimento flix paté salmón,Lata 156 g,0
550,alta vista vive malbec 750 ml 17 % desc,alta vista vive malbec 750 ml 17 % desc,Yes,,True ,Alta Vista Vino tinto Malbec Botella 750 ml,Alta Vista,Vino tinto Malbec,Botella 750 ml,1
551,alta vista vive red blend 750 ml 25 % desc,alta vista vive red blend 750 ml 25 % desc,Yes,,True ,Alta Vista Vino tinto Red Blend Botella 750 ml,Alta Vista,Vino tinto Red Blend,Botella 750 ml,1
553,altozano tempranillo 750 ml 16 % desc vino error,altozano tempranillo 750 ml 16 % desc,Yes,,True ,Altozano Vino tinto Tempranillo Botella 750 ml,Altozano,Vino tinto Tempranillo,Botella 750 ml,1
553,altozano tempranillo 750 ml 16 % desc vino error,altozano tempranillo 750 ml 16 % desc vino error,Yes,,True ,Altozano Vino tinto Tempranillo Botella 750 ml,Altozano,Vino tinto Tempranillo,Botella 750 ml,1
554,altozano verdejo sauvignon blanc 750 ml 22 % desc,altozano verdej sau.bla.750 ml 16 % desc,Yes,,True ,Altozano Vino Verdejo Sauvignon Blanc Botella 750 ml,Altozano,Vino Verdejo Sauvignon Blanc,Botella 750 ml,1
554,altozano verdejo sauvignon blanc 750 ml 22 % desc,altozano verdejo sauvignon blanc 750 ml 22 % desc,Yes,,True ,Altozano Vino Verdejo Sauvignon Blanc Botella 750 ml,Altozano,Vino Verdejo Sauvignon Blanc,Botella 750 ml,1
563,ammm queque de navidad 220 g 5865,ammm queque de navidad 220 g 5865,Yes,,True ,Ammm Queque de navidad 220 g,Ammm,Queque de navidad,220 g,0
564,ammm queque de navidad 220g nescaf capuc vainilla 12 oz f4 16967,ammm queque de navidad 220g nescaf capuc vainilla 12 oz f4 16967,Yes,,True ,Nescafé Pack queque de navidad + capuchino de vainilla 220 g + 340 ml,Nescafé,Pack queque de navidad + capuchino de vainilla,220 g + 340 ml,1
565,ammm queque de navidad 440 g 5016,ammm queque de navidad 440 g 5016,Yes,,True ,Ammm Queque de navidad 440 g,Ammm,Queque de navidad,440 g,1
567,ampm bolita de queso 300 g 20 % desc,ampm bolita de queso 300 g 20 % desc,Yes,,True ,AMPM Bolitas de queso 300 g,AMPM,Bolitas de queso,300 g,1
572,ampm pudin de chia 225 g 23 % desc,ampm pudin de chia 225 g 10 % desc,Yes,,True ,AMPM Pudín de chía 225 g,AMPM,Pudín de chía,225 g,1
572,ampm pudin de chia 225 g 23 % desc,ampm pudin de chia 225 g 23 % desc,Yes,,True ,AMPM Pudín de chía 225 g,AMPM,Pudín de chía,225 g,1
606,audfonos bsicos i2go 0050,audfonos bsicos i2go 0050,Yes,,True ,I2GO Audífonos básicos 1 unid,I2GO,Audífonos básicos,1 unid,0
607,audfonos con micrfono sound beat i2go 1801,audfonos con micrfono sound beat i2go 1801,Yes,,True ,I2GO Audífonos con micrófono sound beat 1 unid,I2GO,Audífonos con micrófono sound beat,1 unid,0
641,bailey crema 375 ml cadbury fruit nut 100 g plu 17105,bailey crema 375 ml cadbury fruit nut 100 g plu 17105,Yes,,True ,Bailey's Pack crema de licor + Cadbury chocolate fruit nut Botella 375 ml + 100 g,Bailey's,Pack crema de licor + Cadbury chocolate fruit nut,Botella 375 ml + 100 g,1
651,bandeja con cupcake 6 uds 0314,bandeja con cupcake 6 uds 0314,Yes,,True , Bandeja con cupcakes 6 unid,,Bandeja con cupcakes,6 unid,0
652,bandeja uva globo 250 g manzana gala 4 uds f4 15566,bandeja uva globo 250 g manzana gala 4 uds f4 15566,Yes,,True , Pack uva globo + manzana gala 250 g + 4 unid,,Pack uva globo + manzana gala,250 g + 4 unid,1
654,banquete salsa tomate flex 200g doypack,banquete salsa tomate flex 200g doypack,Yes,,True ,Banquete Salsa de tomate  Doypack 200 g,Banquete,Salsa de tomate ,Doypack 200 g,0
655,barcel papa sal de mar 100 g 50 % desc,barcel papa sal de mar 100 g 40 % desc,Yes,,True ,Barcel Papas sal de mar Bolsa 100 g,Barcel,Papas sal de mar,Bolsa 100 g,1
655,barcel papa sal de mar 100 g 50 % desc,barcel papa sal de mar 100 g 50 % desc,Yes,,True ,Barcel Papas sal de mar Bolsa 100 g,Barcel,Papas sal de mar,Bolsa 100 g,1
656,barra cereal chocolate negro bicentury 20 g 8161,barra cereal chocolate leche bicentury 20 g 8147,Yes,,False ,Bicentury Barra de cereal con chocolate de leche Barra 20 g,Bicentury,Barra de cereal con chocolate de leche,Barra 20 g,0
656,barra cereal chocolate negro bicentury 20 g 8161,barra cereal chocolate negro bicentury 20 g 8161,Yes,,True ,Bicentury barra cereal chocolate negro 20 g,Bicentury,barra cereal chocolate negro,20 g,0
657,barra mantequilla de almendras honey stinger 42 g 2117,barra mantequilla de almendras honey stinger 42 g 2117,Yes,,True ,Honey stinger barra mantequilla de almendras 42 g,Honey stinger,barra mantequilla de almendras,42 g,0
658,barra mantequilla de man honey stinger 42 g 2087,barra mantequilla de man honey stinger 42 g 2087,Yes,,True ,Honey stinger barra mantequilla de maní 42 g,Honey stinger,barra mantequilla de maní,42 g,0
661,batido fresa maracuy naranja mango 300 ml 26 % desc,batido fresa maracuy naranja mango 300 ml 26 % desc,Yes,,True ,Batido fresa maracuyá naranja mango 300 ml,,batido fresa maracuyá naranja mango,300 ml,1
675,bebida aloe antioxidante vitaloe 1.5 l 4930,bebida aloe antioxidante vitaloe 1.5 l 4930,Yes,,True ,Vitaloe bebida aloe antioxidante 1.5 L,Vitaloe,bebida aloe antioxidante,1.5 L,0
677,bebida energizante mora limn maxxx energy 350 ml 3802,bebida energizante mora limn maxxx energy 350 ml 3802,Yes,,True ,Maxxx bebida energizante mora limón energy 350 ml,Maxxx,bebida energizante mora limón energy,350 ml,0
736,bolsa sndiwch pestaas abre fcil ziploc 0053,bolsa sndiwch pestaas abre fcil ziploc 0053,Yes,,True ,Ziploc bolsa sándwich pestaas abre fácil ,Ziploc,bolsa sándwich pestaas abre fácil,,0
738,bombn surtido tutto 94 g 1321,bombn surtido tutto 94 g 1321,Yes,,True ,Tutto bombón surtido 94 g,Tutto,bombón surtido,94 g,0
741,botran ron oro 5 aos 750 ml coca cola 2 l desecha hielo am k f4 16721,botran ron oro 5 aos 750 ml coca cola 2 l desecha hielo am k f4 16721,Yes,,True ,Botran ron oro 5 años 750 ml + coca cola 2 L + hielo  750 ml + 2 L,Botran,ron oro 5 años 750 ml + coca cola 2 L + hielo ,750 ml + 2 L,1
752,bucca mousse de fresa y vainilla 4110,bucca mousse de fresa y vainilla 4110,Yes,,True ,Bucca mousse de fresa y vainilla ,Bucca,mousse de fresa y vainilla,,0
754,bucca torta de choco almendras 4059,bucca torta de choco almendras 4059,Yes,,True ,Bucca torta de choco almendras ,Bucca,torta de choco almendras,,0
759,bud light botella 330 ml 1697,bud light botella 330 ml 1697,Yes,,True ,Bud light cerveza Botella 330 ml,Bud,light cerveza,Botella 330 ml,0
760,bud light lata 330 ml 1062,bud light lata 330 ml 1062,Yes,,True ,Bud light cerveza Lata 330 ml,Bud,light cerveza,Lata 330 ml,0
765,cable micro usb carga y sincroniza i2go 12 m android 0043,cable micro usb carga y sincroniza i2go 12 m android 0043,Yes,,True ,i2go cable micro usb carga y sincroniza 12 m android 1 unid,i2go,cable micro usb carga y sincroniza 12 m android,1 unid,0
766,cable usb tipo c carga y sincroniza i2go 0125,cable usb tipo c carga y sincroniza i2go 0125,Yes,,True ,i2go cable usb tipo c carga y sincroniza ,i2go,cable usb tipo c carga y sincroniza,,0
770,cacique ligao sanda 1 l,cacique ligao sanda 1 l,Yes,,True ,Cacique ligao sandía 1 L,Cacique,ligao sandía,1 L,0
795,café olé cappuccino irlandés 281 ml,caf ole capuccino irlands 281 ml 0129,No,,True ,café olé cappuccino irlandés 281 ml,Olé,café cappuccino irlandés,281 ml,0
823,cargador de carro doble usb 3.1a i2go 0197,cargador de carro doble usb 3.1a i2go 0197,Yes,,True ,i2go cargador de carro doble usb 3.1 A ,i2go,cargador de carro doble usb 3.1 A,,0
825,carlsberg cerveza lata 330 ml act ii mantequilla extra 91 g gratis f10,carlsberg cerveza lata 330 ml act ii mantequilla extra 91 g gratis f10,Yes,,True ,Carlsberg cerveza + palomitas act ii mantequilla extra Lata 330 ml + 91 g,Carlsberg,cerveza + palomitas act ii mantequilla extra,Lata 330 ml + 91 g,1
830,carta blanca lata 473 ml 10 % desc,carta blanca lata 473 ml 10 % desc,Yes,,True ,Carta blanca cerveza Lata 473 ml,Carta blanca,cerveza,Lata 473 ml,1
833,casas patronales reserva cabernet sauv 750 ml 20 % desc,casas patronales reserva cabernet sauv 750 ml 20 % desc,Yes,,True ,Casas patronales vino reserva cabernet sauvignon 750 ml,Casas patronales,vino reserva cabernet sauvignon,750 ml,1
834,casas patronales selec reserv chardonnay 750 ml 20 % desc,casas patronales reserva chardonnay 750 ml 20 % desc,Yes,,False ,Casas patronales vino reserva chardonnay 750 ml,Casas patronales,vino reserva chardonnay,750 ml,1
834,casas patronales selec reserv chardonnay 750 ml 20 % desc,casas patronales selec reserv chardonnay 750 ml 20 % desc,Yes,,True ,Casas patronales vino select reserva chardonnay 750 ml,Casas patronales,vino select reserva chardonnay,750 ml,1
835,casas patronales selec reserv merlot 750 ml 20 % desc,casas patronales selec reserv merlot 750 ml 20 % desc,Yes,,True ,Casas patronales select reserva merlot 750 ml,Casas patronales,select reserva merlot,750 ml,1
836,casas patronales selec reserv sau blanc 750 ml 20 % desc,casas patronales selec reserv sau blanc 750 ml 20 % desc,Yes,,True ,Casas patronales select reserva sauvignon blanc 750 ml,Casas patronales,select reserva sauvignon blanc,750 ml,1
3206,centenario ron 7 años 750 ml,centenario ron 7 aos 750 ml 20 % desc,No,,True ,centenario ron 7 años 750 ml,Centenario,ron 7 años,750 ml,0
3206,centenario ron 7 años 750 ml,centenario ron 7aos 750 ml 15 % desc,No,,True ,centenario ron 7 años 750 ml,Centenario,ron 7 años,750 ml,0
3206,centenario ron 7 años 750 ml,ron centenario 7 aos 750 ml 20 % desc,No,,True ,centenario ron 7 años 750 ml,Centenario,ron 7 años,750 ml,0
3206,centenario ron 7 años 750 ml,ron centenario 7 aos 750 ml 50 % desc,No,,True ,centenario ron 7 años 750 ml,Centenario,ron 7 años,750 ml,0
