group_id,leader,member,modify_leader,image_url,label,canonical leader,brand,name,package ,promotion
970,dos pinos deligurt in line de fresa 125 g,deligurt griego arndano light do pinos 150 g 0089,No,,FALSE,Dos Pinos Yogurt griego arándano light Deligurt Pote 150 g,Dos Pinos,Yogurt griego arándano light Deligurt,Pote 150 g,0
970,dos pinos deligurt in line de fresa 125 g,deligurt griego de fresa light do pinos 150 g 0874,No,,FALSE,Dos Pinos Yogurt griego de fresa light Pote 150 g,Dos Pinos,Yogurt griego de fresa light,Pote 150 g,0
970,dos pinos deligurt in line de fresa 125 g,deligurt in line de fresa do pinos 125 g 4811 7.5,No,,FALSE,Dos Pinos Yogurt de fresa light Deligurt Pote 125 g,Dos Pinos,Yogurt de fresa light Deligurt,Pote 125 g,0
970,dos pinos deligurt in line de fresa 125 g,do pinos deligurt batido frutas 125 g,No,,FALSE,Dos Pinos Yogurt batido frutas Deligurt Pote 125 g,Dos Pinos,Yogurt batido frutas Deligurt,Pote 125 g,0
970,dos pinos deligurt in line de fresa 125 g,do pinos deligurt batido griego arandano light 150 gr,No,,FALSE,Dos Pinos Yogurt batido griego arándano light Deligurt Pote 150 g,Dos Pinos,Yogurt batido griego arándano light Deligurt,Pote 150 g,0
970,dos pinos deligurt in line de fresa 125 g,do pinos deligurt batido griego fresa 150 gr,No,,FALSE,Dos Pinos Yogurt batido griego fresa Deligurt Pote 150 g,Dos Pinos,Yogurt batido griego fresa Deligurt,Pote 150 g,0
970,dos pinos deligurt in line de fresa 125 g,do pinos deligurt batido griego light fresa 150 gr,No,,FALSE,Dos Pinos Yogurt batido griego light fresa Deligurt Pote  150 g,Dos Pinos,Yogurt batido griego light fresa Deligurt,Pote  150 g,0
970,dos pinos deligurt in line de fresa 125 g,do pinos deligurt batido griego original 150 gr,No,,FALSE,Dos Pinos Yogurt batido griego original Pote 150 g,Dos Pinos,Yogurt batido griego original,Pote 150 g,0
970,dos pinos deligurt in line de fresa 125 g,do pinos deligurt batido in line fresa 125 g,No,,FALSE,Dos Pinos Yogurt batido fresa light Deeligurt Pote 125 g,Dos Pinos,Yogurt batido fresa light Deeligurt,Pote 125 g,0
972,dos pinos deligurt topping con coco 150 g,deligurt topping coco do pinos 150 g 6136 10,No,,FALSE,Dos Pinos Yogurt con topping coco Deligurt Pote 150 g,Dos Pinos,Yogurt con topping coco Deligurt,Pote 150 g,0
972,dos pinos deligurt topping con coco 150 g,do pinos deligurt batido topping coco 150 gr,No,,FALSE,Dos Pinos Yogurt batido con topping coco Pote 150 g,Dos Pinos,Yogurt batido con topping coco,Pote 150 g,0
973,dos pinos dip cebolla francesa 230 g,dip cebolla francesa do pinos 230 g 8179 10.2,No,,FALSE,Dos Pinos Dip cebolla francesa Empaque 230 g,Dos Pinos,Dip cebolla francesa,Empaque 230 g,0
973,dos pinos dip cebolla francesa 230 g,do pinos dip de cebolla francesa do pinos 230 grs,No,,FALSE,Dos Pinos Dip cebolla francesa Empaque 230 g,Dos Pinos,Dip cebolla francesa,Empaque 230 g,0
976,dos pinos dip jamónn serrano 210 g,do pinos dip jamn serrano 201 gr taza desc 18 %,No,,FALSE,Dos Pinos Dip jamón serrano Empaque 201 g,Dos Pinos,Dip jamón serrano,Empaque 201 g,0
976,dos pinos dip jamónn serrano 210 g,do pinos dip jamn serrano 210 gr desc 18 %,No,,FALSE,Dos Pinos Dip jamón serrano Empaque 210 g,Dos Pinos,Dip jamón serrano,Empaque 210 g,1
976,dos pinos dip jamónn serrano 210 g,do pinos dip jamon serrano 210 g,No,,FALSE,Dos Pinos Dip jamón serrano Empaque 210 g,Dos Pinos,Dip jamón serrano,Empaque 210 g,0
975,dos pinos dip sabor chipotle 210 g,do pinos dip chipotle 210 g,No,,FALSE,Dos Pinos Dip chipotle Empaque 210 g,Dos Pinos,Dip chipotle,Empaque 210 g,0
977,dos pinos dip salmón ahumado 210 g,dip salmn ahumado do pinos 210 g 5473 10.3,No,,FALSE,Dos Pinos Dip salmón ahumado Empaque 210 g,Dos Pinos,Dip salmón ahumado,Empaque 210 g,0
1426,dos pinos fresco leche sabor chocolate 250 ml,do pinos frescoleche chocolate 250 ml,No,,FALSE,Dos Pinos Frescoleche chocolate Caja 250 ml,Dos Pinos,Frescoleche chocolate,Caja 250 ml,0
1426,dos pinos fresco leche sabor chocolate 250 ml,fresco leche chocolate do pinos 250 ml 5009 4.2,No,,FALSE,Dos Pinos Frescoleche chocolate Caja 250 ml,Dos Pinos,Frescoleche chocolate,Caja 250 ml,0
1428,dos pinos fresco leche sabor fresa 250 ml,do pinos frescoleche fresa 250 ml,No,,FALSE,Dos Pinos Frescoleche fresa Caja 250 ml,Dos Pinos,Frescoleche fresa,Caja 250 ml,0
1428,dos pinos fresco leche sabor fresa 250 ml,fresco leche fresa do pinos 250 ml 7027 4.2,No,,FALSE,Dos Pinos Frescoleche fresa Caja 250 ml,Dos Pinos,Frescoleche fresa,Caja 250 ml,0
989,dos pinos helado baileys pote 540 g,do pinos helado bailey 540 gr,No,,FALSE,Dos Pinos Helado sabor bailey's  Pote 540 g,Dos Pinos,Helado sabor bailey's ,Pote 540 g,0
1669,dos pinos helado deleite caramel fudge pote 565 g,helado deleite caramelo do pinos 565 g 0530 12,No,,FALSE,Dos Pinos Helado deleite caramelo Pote 565 g,Dos Pinos,Helado deleite caramelo,Pote 565 g,0
1672,dos pinos helado deleite naranja holandesa pote 565 g,helado deleite naranja holandesa do pinos 565 g 0516 12,No,,FALSE,Dos Pinos Helado deleite naranja holandesa Pote 565 g,Dos Pinos,Helado deleite naranja holandesa,Pote 565 g,0
1689,dos pinos helado milán menta pote 540 g,helado milan menta do pinos 540 gr,No,,FALSE,Dos Pinos Helado milan menta Pote 540 g,Dos Pinos,Helado milan menta,Pote 540 g,0
2117,dos pinos helado mini sandwich pote 570 g,na helado mini sandwich do pinos 570 gr,No,,FALSE,Dos Pinos Helado mini sandwich Pote 570 g,Dos Pinos,Helado mini sandwich,Pote 570 g,0
1710,dos pinos helado naranja holandesa trits 100 g,helado trits naranja holandesa do pinos 100 g 7682 10,No,,FALSE,Dos Pinos Helado naranja holandesa Trits Empaque 100 g,Dos Pinos,Helado naranja holandesa Trits,Empaque 100 g,0
1701,dos pinos helado sundae pote 110 g,helado sundae caramelo do pinos 136 g 0295 9,No,,FALSE,Dos Pinos Helado sundae caramelo Empaque 136 g,Dos Pinos,Helado sundae caramelo,Empaque 136 g,0
1711,dos pinos helado trits pie de limón pote 100 g,helado trits pie de limn do pinos 100 g 9860 10,No,,FALSE,Dos Pinos Helado pie de limón Trits Empaque 100 g,Dos Pinos,Helado pie de limón Trits,Empaque 100 g,0
1063,dos pinos jugo de naranja botella 2.2 l,do pinos jugo de naranja do pinos 2.2 lts botella,No,,FALSE,Dos Pinos Jugo de naranja Botella 2.2 L,Dos Pinos,Jugo de naranja,Botella 2.2 L,0
1847,dos pinos jugo de naranja caja 1.8 l,jugo naranja do pinos 1.8 l 9274 10,No,,FALSE,Dos Pinos Jugo de naranja Botella 1.8 L,Dos Pinos,Jugo de naranja,Botella 1.8 L,0
1845,dos pinos jugo naranja 100% natural botella 1.8 l,do pinos jugo de naranja 100 % do pinos natural 1.8 lts,No,,FALSE,Dos Pinos Jugo de naranja 100% natural Botella 1.8 L,Dos Pinos,Jugo de naranja 100% natural,Botella 1.8 L,0
1845,dos pinos jugo naranja 100% natural botella 1.8 l,do pinos jugo de naranja 100 % natural1.8 lt,No,,FALSE,Dos Pinos Jugo de naranja 100% natural Botella 1.8 L,Dos Pinos,Jugo de naranja 100% natural,Botella 1.8 L,0
1845,dos pinos jugo naranja 100% natural botella 1.8 l,jugo de naranja 100 % do pinos natural 1.8 lts,No,,FALSE,Dos Pinos Jugo de naranja 100% natural Botella 1.8 L,Dos Pinos,Jugo de naranja 100% natural,Botella 1.8 L,0
1845,dos pinos jugo naranja 100% natural botella 1.8 l,jugo naranja 100 % natural do pinos 1.8 l 2525,No,,FALSE,Dos Pinos Jugo de naranja 100% natural Botella 1.8 L,Dos Pinos,Jugo de naranja 100% natural,Botella 1.8 L,0
1845,dos pinos jugo naranja 100% natural botella 1.8 l,jugo naranja 100 % natural do pinos 1.8 l 9069 10,No,,FALSE,Dos Pinos Jugo de naranja 100% natural Botella 1.8 L,Dos Pinos,Jugo de naranja 100% natural,Botella 1.8 L,0
1075,dos pinos lactocrema 115 g,do pinos lactocrema 115 grs,No,,FALSE,Dos Pinos Lactocrema Empaque 115 g,Dos Pinos,Lactocrema,Empaque 115 g,0
1076,dos pinos lactocrema pote 210 g,do pinos lactocrema taza 210 gr,No,,FALSE,Dos Pinos Lactocrema Empaque 210 g,Dos Pinos,Lactocrema,Empaque 210 g,0
1965,dos pinos leche delactomy en polvo 400 g,leche descremada en polvo do pinos 400 g 2039 7,No,,FALSE,Dos Pinos Leche descremada en polvo Bolsa 400 g,Dos Pinos,Leche descremada en polvo,Bolsa 400 g,0
1965,dos pinos leche delactomy en polvo 400 g,leche en polvo delactomy do pinos 400 g 2206 7,No,,FALSE,Dos Pinos Leche en polvo Delactomy do pinos 400 g 2206 7 Bolsa 400 g,Dos Pinos,Leche en polvo Delactomy do pinos 400 g 2206 7,Bolsa 400 g,0
1952,dos pinos leche delactomy fresa caja 250 ml,leche delactomy fresa do pinos 250 ml 7348 4.2,No,,FALSE,Dos Pinos Leche sabor fresa Delactomy Caja 250 ml,Dos Pinos,Leche sabor fresa Delactomy,Caja 250 ml,0
1954,dos pinos leche delactomy vainilla caja 250 ml,leche delactomy vainilla do pinos 250 ml 7355 4.2,No,,FALSE,Dos Pinos Leche sabor vainilla Caja 250 ml,Dos Pinos,Leche sabor vainilla,Caja 250 ml,0
1956,dos pinos leche descremada vainilla +proteína cartón 250 ml,do pinos leche descremada 250 ml,No,,FALSE,Dos Pinos Leche descremada Caja 250 ml,Dos Pinos,Leche descremada,Caja 250 ml,0
1956,dos pinos leche descremada vainilla +proteína cartón 250 ml,leche descremada do pinos 250 ml 1163 4.2,No,,FALSE,Dos Pinos Leche descremada Caja 250 ml,Dos Pinos,Leche descremada,Caja 250 ml,0
1958,dos pinos leche in line descremada caja 1 l,leche descremada do pinos 1 l 1156 7.2,No,,FALSE,Dos Pinos Leche descremada Caja 1 L,Dos Pinos,Leche descremada,Caja 1 L,0
1958,dos pinos leche in line descremada caja 1 l,leche deslactosada tb do pinos descremada 1 l 8644 7.2,No,,FALSE,Dos Pinos Leche deslactosada descremada Caja 1 L,Dos Pinos,Leche deslactosada descremada,Caja 1 L,0
1968,dos pinos leche pinito entera en polvo bolsa 400 g,do pinos leche en polvo pinito 400 grs,No,,FALSE,Dos Pinos Leche en polvo Pinito Bolsa 400 g,Dos Pinos,Leche en polvo Pinito,Bolsa 400 g,0
1968,dos pinos leche pinito entera en polvo bolsa 400 g,leche pinito en polvo do pinos 400 g 2060 7,No,,FALSE,Dos Pinos Leche en polvo Pinito Bolsa 400 g,Dos Pinos,Leche en polvo Pinito,Bolsa 400 g,0
1951,dos pinos leche semidescremada uht 1 l,leche delactomy do pinos semidescremada1 l 1132 7.2,No,,FALSE,Dos Pinos Leche semidescremada Delactomy Caja 1 L,Dos Pinos,Leche semidescremada Delactomy,Caja 1 L,0
1121,dos pinos mantequilla con sal barra 115 g,do pinos mantequilla do pinos barra 115 grs,No,,FALSE,Dos Pinos Mantequilla Empaque 115 g,Dos Pinos,Mantequilla,Empaque 115 g,0
2026,dos pinos mantequilla light pote 210 g,mantequilla light do pinos 210 g,No,,FALSE,Dos Pinos Mantequilla light Empaque 210 g,Dos Pinos,Mantequilla light,Empaque 210 g,0
2026,dos pinos mantequilla light pote 210 g,mantequilla light do pinos 210 g 8186 10.3,No,,FALSE,Dos Pinos Mantequilla light Empaque 210 g,Dos Pinos,Mantequilla light,Empaque 210 g,0
1692,dos pinos mini sandwich limón 48 g,helado mini sndwich do pinos 48 g 0646 2.3,No,,FALSE,Dos Pinos Helado mini sandwich Empaque 48 g,Dos Pinos,Helado mini sandwich,Empaque 48 g,0
1692,dos pinos mini sandwich limón 48 g,helado mini sndwich limn do pinos 48 g 8085 2.3,No,,FALSE,Dos Pinos Helado mini sandwich Empaque 48 g,Dos Pinos,Helado mini sandwich,Empaque 48 g,0
2133,dos pinos natilla liviana con sal la granja bolsa 500 g,do pinos natilla la granja doy pack 400g,No,,FALSE,Dos Pinos Natilla La Granja Doypack 400 g,Dos Pinos,Natilla La Granja,Doypack 400 g,0
2133,dos pinos natilla liviana con sal la granja bolsa 500 g,natilla la granja con sal do pinos 300 g 8728 1,No,,FALSE,Dos Pinos Natilla con sal La Granja Doypack 300 g,Dos Pinos,Natilla con sal La Granja,Doypack 300 g,0
2133,dos pinos natilla liviana con sal la granja bolsa 500 g,natilla la granja con sal do pinos 500 g 3869 2,No,,FALSE,Dos Pinos Natilla con sal La Granja Doypack 500 g,Dos Pinos,Natilla con sal La Granja,Doypack 500 g,0
2133,dos pinos natilla liviana con sal la granja bolsa 500 g,natilla la granja do pinos 300 g 8698 1,No,,FALSE,Dos Pinos Natilla La Granja Doypack 300 g,Dos Pinos,Natilla La Granja,Doypack 300 g,0
2133,dos pinos natilla liviana con sal la granja bolsa 500 g,natilla la granja do pinos 300g,No,,FALSE,Dos Pinos Natilla La Granja Doypack 300 g,Dos Pinos,Natilla La Granja,Doypack 300 g,0
2133,dos pinos natilla liviana con sal la granja bolsa 500 g,natilla la granja do pinos con sal 300g,No,,FALSE,Dos Pinos Natilla con sal La Granja Doypack 300 g,Dos Pinos,Natilla con sal La Granja,Doypack 300 g,0
1195,dos pinos queso americano procesado bolsa 128 g - 8 rebanadas,do pinos queso procesado americano 192 gr 12 reb,No,,FALSE,Dos Pinos Queso procesado americano Empaque 12 unid,Dos Pinos,Queso procesado americano,Empaque 12 unid,0
2477,dos pinos queso crema light 210 g,do pinos queso crema light do pinos 210 grs,No,,FALSE,Dos Pinos Queso crema light Empaque 210 g,Dos Pinos,Queso crema light,Empaque 210 g,0
2477,dos pinos queso crema light 210 g,do pinos queso crema original do pinos 210 grs,No,,FALSE,Dos Pinos Queso crema original Empaque 210 g,Dos Pinos,Queso crema original,Empaque 210 g,0
2477,dos pinos queso crema light 210 g,queso crema con pia do pinos 210 g 7394 10.3,No,,FALSE,Dos Pinos Queso crema con piña Empaque 210 g,Dos Pinos,Queso crema con piña,Empaque 210 g,0
2477,dos pinos queso crema light 210 g,queso crema delactomy do pinos 210 g 6143 10.3,No,,FALSE,Dos Pinos Queso crema Delactomy Empaque 210 g,Dos Pinos,Queso crema Delactomy,Empaque 210 g,0
2477,dos pinos queso crema light 210 g,queso crema do pinos 210 g 7363 10.3,No,,FALSE,Dos Pinos Queso crema Empaque 210 g,Dos Pinos,Queso crema,Empaque 210 g,0
2477,dos pinos queso crema light 210 g,queso crema light do pinos 210g,No,,FALSE,Dos Pinos Queso crema light Empaque 210 g,Dos Pinos,Queso crema light,Empaque 210 g,0
2477,dos pinos queso crema light 210 g,queso crema original do pinos 210g,No,,FALSE,Dos Pinos Queso crema original Empaque 210 g,Dos Pinos,Queso crema original,Empaque 210 g,0
2487,dos pinos queso pizzero 225 g,do pinos queso pizzero rallado 225 g,No,,True ,dos pinos queso pizzero 225 g,Dos Pinos ,Queso pizzero,225 g,
2487,dos pinos queso pizzero 225 g,queso pizzero rallado do pinos 225 g 6389 2,No,,False ,queso pizzero rallado do pinos 225 g 6389 2,Dos Pinos ,Queso pizzero rallado,225 g,
2498,dos pinos queso turrialba 500 g,do pinos queso tico do pinos 200 grs,No,,False ,do pinos queso tico do pinos 200 grs,Dos Pinos ,Queso tico,200 g,
2498,dos pinos queso turrialba 500 g,do pinos queso turrialba do pinos 500 grs,No,,True ,dos pinos queso turrialba 500 g,Dos Pinos ,Queso turrialba,500 g,
2498,dos pinos queso turrialba 500 g,queso turrialba do pinos 300 g 8450 3,No,,True ,dos pinos queso turrialba 500 g,Dos Pinos ,Queso turrialba,500 g,
2498,dos pinos queso turrialba 500 g,queso turrialba do pinos 500 g,No,,True ,dos pinos queso turrialba 500 g,Dos Pinos ,Queso turrialba,500 g,
2498,dos pinos queso turrialba 500 g,queso turrialba do pinos 500 g 6540 4,No,,True ,dos pinos queso turrialba 500 g,Dos Pinos ,Queso turrialba,500 g,
2498,dos pinos queso turrialba 500 g,queso turrialba do pinos 500g,No,,True ,dos pinos queso turrialba 500 g,Dos Pinos ,Queso turrialba,500 g,
2498,dos pinos queso turrialba 500 g,queso turrialba light do pinos 300 g 3851 3,No,,False ,queso turrialba light do pinos 300 g 3851 3,Dos Pinos ,Queso turrialba light,300 g,
1204,dos pinos rompope cartón 1 l,do pinos rompope caja 1 l,No,,True ,dos pinos rompope cartón 1 L,Dos Pinos ,Rompope cartón,1 L,
2732,dos pinos té blanco botella 500 ml,t blanco do pinos botella 500 ml,No,,False ,t blanco do pinos botella 500 ml,Dos Pinos ,Té blanco ,500 ml,
2736,dos pinos té frío de limón botella 500 ml,t do pinos con limn botella 500 ml,No,,False ,t do pinos con limn botella 500 ml,Dos Pinos ,Té con limón,500 ml,
2976,dos pinos yogurt de fresa con topping de granola in line pote 150 g,do pinos yogurt in line fresa topping granola 150 gr,No,,False ,do pinos yogurt in line fresa topping granola 150 gr,Dos Pinos ,Yogurt in line fresa topping granola,150 g,
2976,dos pinos yogurt de fresa con topping de granola in line pote 150 g,yogurt in line fresa topping granola do pinos 150 g 1781 10,No,,True ,dos pinos yogurt de fresa con topping de granola in line pote 150 g,Dos Pinos ,Yogurt de fresa con topping de granola in line pote,150 g,
2972,dos pinos yogurt griego vainilla pote 200 g,do pinos yogurt griego plus vainilla 200 grs,No,,False ,do pinos yogurt griego plus vainilla 200 grs,Dos Pinos ,Yogurt griego plus vainilla pote,200 g,
2972,dos pinos yogurt griego vainilla pote 200 g,yogurt griego vainilla do pinos 200 g 7606 9.8,No,,True ,dos pinos yogurt griego vainilla pote 200 g,Dos Pinos ,Yogurt griego vainilla pote,200 g,
2974,dos pinos yogurt inline bebible frutas botella 200 ml,yogurt in line de fresa do pinos 200 ml 2542 5,No,,False ,dos pinos yogurt inline bebible frutas botella 200 ml,Dos Pinos ,Yogurt inline frutas ,200 ml,
2974,dos pinos yogurt inline bebible frutas botella 200 ml,yogurt in line de frutas do pinos 200 ml 2559 5,No,,False ,yogurt in line de frutas do pinos 200 ml 2559 5,Dos Pinos ,Yogurt inline de frutas,200 ml,
1257,ducal frijol molido sabor tico 400 g dyp rumba redonditas mega 300 g do pinos queso pizzero rallado 225 g plu 17267,ducal frijol molido sabor tico 400 g dyp rumba redonditas mega 300 g do pinos queso pizzero rallado 225 g plu 17267,Yes,,True ,ducal frijol molido sabor tico 400 g dyp rumba redonditas mega 300 g do pinos queso pizzero rallado 225 g plu 17267,Ducal ,Frijol molido sabor tico,400 g,
1264,ducal frijol rojo volteados 400 g misin tortilla suavecitas 300 g do pinos queso pizzero rallado 225 g plu 17268,ducal frijol rojo volteados 400 g misin tortilla suavecitas 300 g do pinos queso pizzero rallado 225 g plu 17268,Yes,,True ,ducal frijol rojo volteados 400 g misin tortilla suavecitas 300 g do pinos queso pizzero rallado 225 g plu 17268,Ducal ,Frijol rojo volteados,400 g,
1414,forxiga 5 mg 30 comprimidos recubiertos,crestor 5 mg 30 comprimidos recubiertos,Yes,,True ,forxiga 5 mg 30 comprimidos recubiertos,Forxiga,5 mg,30 comprimidos recubiertos,
1414,forxiga 5 mg 30 comprimidos recubiertos,forxiga 5 mg 30 comprimidos recubiertos,Yes,,True ,forxiga 5 mg 30 comprimidos recubiertos,Forxiga,5 mg,30 comprimidos recubiertos,
1415,forxiga 5 mg x 30 tabletas,forxiga 5 mg x 30 tabletas,Yes,,True ,forxiga 5 mg x 30 tabletas,Forxiga,5 mg,30 comprimidos recubiertos,
1427,fresco leche fresa do pinos 1 l 8351 7.2,fresco leche fresa do pinos 1 l 8351 7.2,Yes,,True ,fresco leche fresa do pinos 1 l 8351 7.2,Dos Pinos ,Fresco leche fresa,1 L,
1494,gallito chocolate corazon con almendra 35 gr,gallito chocolate corazon con almendra 35 gr,Yes,,True ,gallito chocolate corazon con almendra 35 gr,Gallito ,Chocolate corazon con almendra,35 g,
1497,gallito chocolate crunch jockey 45 g,chocolate gallito jockey tableta cooky cream 45g,No,,False ,chocolate gallito jockey tableta cooky cream 45g,Gallito ,Chocolate jockey tableta cooky cream ,45 g,
1497,gallito chocolate crunch jockey 45 g,chocolate gallito jockey tableta crunch 45g,No,,False ,chocolate gallito jockey tableta crunch 45g,Gallito ,Chocolate jockey tableta leche,45 g,
1497,gallito chocolate crunch jockey 45 g,chocolate gallito jockey tableta leche 45g,No,,False ,chocolate gallito jockey tableta leche 45g,Gallito ,Chocolate crunch jockey ,45 g,
1502,gallito chocolate guayabita tableta 35 g,3 gallito chocolate guayabita 35 g 33 % desc,No,,False ,3 gallito chocolate guayabita 35 g 33 % desc,Gallito ,Chocolate guayabita tableta,35 g,1
1502,gallito chocolate guayabita tableta 35 g,chocolate guayabita gallito 35 g 0293 1,No,,True ,gallito chocolate guayabita tableta 35 g,Gallito ,Chocolate guayabita tableta,35 g,
1515,gallito chocolate milán menta 192 g,chocolate miln relleno menta gallito 192 g 0300 4.5,No,,True ,gallito chocolate milán menta 192 g,Gallito ,Chocolate milán menta,192 g,
1505,gallito chocolate milán menta 35 g,3 gallito chocolate miln menta 35 g 33 % desc,No,,True ,gallito chocolate milán menta 35 g,Gallito ,Chocolate milán menta,35 g,
1505,gallito chocolate milán menta 35 g,chocolate miln de menta gallito 35 g 0279 1,No,,True ,gallito chocolate milán menta 35 g,Gallito ,Chocolate milán menta,35 g,
1512,gallito chocolate morenito 200 g,chocolate morenito gallito 200 g 9235 1.3,No,,False ,chocolate morenito gallito 200 g 9235 1.3,Gallito ,Chocolate morenito,200 g,
1510,gallito chocolate morenito 200g bl tableta 200 gr,gallito chocolate morenito 200g bl tableta 200 gr,Yes,,True ,gallito chocolate morenito 200g bl tableta 200 gr,Gallito ,Chocolate morenito,200 g,
1516,gallito chocolate rompopito paq 144 gr,chocolate gallito rompopito 144 g,Yes,,True ,chocolate gallito rompopito 144 g,Gallito ,Chocolate rompopito,144 g,
1516,gallito chocolate rompopito paq 144 gr,gallito chocolate rompopito 144g,Yes,,True ,gallito chocolate rompopito 144g,Gallito ,Chocolate rompopito,144 g,
1516,gallito chocolate rompopito paq 144 gr,gallito chocolate rompopito 144g 5114,Yes,,True ,gallito chocolate rompopito 144g 5114,Gallito ,Chocolate rompopito,144 g,
1516,gallito chocolate rompopito paq 144 gr,gallito chocolate rompopito bolsa 144 gr,Yes,,True ,gallito chocolate rompopito paq 144 gr,Gallito ,Chocolate rompopito,144 g,
1516,gallito chocolate rompopito paq 144 gr,gallito chocolate rompopito paq 144 gr,Yes,,True ,gallito chocolate rompopito paq 144 gr,Gallito ,Chocolate rompopito,144 g,
1519,gallito chocolate tapita 102 g,chocolate tapita gallito 102 g 0355 3.5,No,,True ,chocolate tapita gallito 102 g ,Gallito ,Chocolate tapita,102 g,
1520,gallito chocolate tapita navidea 40g,chocolate gallito tapita navidea 40 gr,Yes,,True ,chocolate gallito tapita navidea 40 gr,Gallito ,Chocolate tapita navidea,40 g,
1520,gallito chocolate tapita navidea 40g,gallito chocolate tapita navidea 40g,Yes,,True ,gallito chocolate tapita navidea 40g,Gallito ,Chocolate tapita navidea,40 g,
1522,gallito chocolates guayabita sobre 117 g,chocolate guayabita gallito 117 g 0263 5,No,,True ,gallito chocolates guayabita sobre 117 g,Gallito ,Chocolates guayabita,117 g,
1527,gallito copetn ron centenario 138 g 4703,gallito copetin ron centenario bolsa 138 gr,Yes,,True ,gallito copetn ron centenario 138 g 4703,Gallito ,Copetn ron centenario,138 g,
1527,gallito copetn ron centenario 138 g 4703,gallito copetn ron centenario 138 g,Yes,,True ,gallito copetn ron centenario 138 g,Gallito ,Copetn ron centenario,138 g,
1527,gallito copetn ron centenario 138 g 4703,gallito copetn ron centenario 138 g 4703,Yes,,True ,gallito copetn ron centenario 138 g 4703,Gallito ,Copetn ron centenario,138 g,
1529,gallito corazones chocolate con almendra 100 g,chocolate corazn con almendra gallito 100 g 2441 3.7,No,,True ,gallito corazones chocolate con almendra 100 g,Gallito ,Corazones chocolate con almendra,100 g,
1531,gallito hechizado,gallito hechizado,Yes,,True ,gallito hechizado,Gallito ,Hechizado,,
1532,gallito helado chocolate limon 200 gr,gallito helado chocolate limn 200 g,Yes,,True ,gallito helado chocolate limn 200 g,Gallito ,Helado chocolate limn,200 g,
1532,gallito helado chocolate limon 200 gr,gallito helado chocolate limn 200 g 6424,Yes,,True ,gallito helado chocolate limon 200 gr,Gallito ,Helado chocolate limn,200 g,
1532,gallito helado chocolate limon 200 gr,gallito helado chocolate limon 200 gr,Yes,,True ,gallito helado chocolate limon 200 gr,Gallito ,Helado chocolate limn,200 g,
1533,gallito tableta chocolate relleno de helado,gallito tableta chocolate relleno de helado,Yes,,True ,gallito tableta chocolate relleno de helado,Gallito ,Tableta chocolate relleno de helado,,
1538,gallito te acompaa,gallito te acompaa,Yes,,True ,gallito te acompaa,Gallito ,Te acompaa,,
1541,gallitos de chicharron,gallitos de chicharron,Yes,,True ,gallitos de chicharron,Gallito ,De chicharron,,
1545,gallitos para picar refresco,gallitos para picar refresco,Yes,,True ,gallitos para picar refresco,Gallito ,Para picar refresco,,
1643,helado capricho chocolate avellana do pinos 74 g 8727,helado capricho chocolate avellana do pinos 74 g 8727,Yes,,True ,helado capricho chocolate avellana do pinos 74 g 8727,Dos Pinos ,Helado capricho chocolate avellana,74 g,
1645,helado choco almendra do pinos 530 g 4278 12.3,helado choco almendra do pinos 530 g 4278 12.3,Yes,,True ,helado choco almendra do pinos 530 g 4278 12.3,Dos Pinos ,Helado choco almendra ,530 g,
1646,helado choco snack coco do pinos 60 g 4270 1.7,helado choco snack coco do pinos 60 g 4270 1.7,Yes,,True ,helado choco snack coco do pinos 60 g 4270 1.7,Dos Pinos ,Helado choco snack coco,60 g,
1647,helado chocoleta cooky cream do pinos 98 g 1871 2,helado chocoleta cooky cream do pinos 98 g 1871 2,Yes,,True ,helado chocoleta cooky cream do pinos 98 g 1871 2,Dos Pinos ,Helado chocoleta cooky cream,98 g,
1648,helado chocoleta do pinos 85 g 0110 2,helado chocoleta do pinos 85 g 0110 2,Yes,,True ,helado chocoleta do pinos 85 g 0110 2,Dos Pinos ,Helado chocoleta,85 g,
1649,helado churchill do pinos 130 g 9663 10.3,helado churchill do pinos 130 g 9663 10.3,Yes,,True ,helado churchill do pinos 130 g 9663 10.3,Dos Pinos ,Helado churchill,130 g,
1650,helado coco do pinos 500 g 9877 12.2,helado coco do pinos 500 g 9877 12.2,Yes,,True ,helado coco do pinos 500 g 9877 12.2,Dos Pinos ,Helado coco,500 g,
1651,helado combinado do pinos 131 g 9800 9.2,helado combinado do pinos 131 g 9800 9.2,Yes,,True ,helado combinado do pinos 131 g 9800 9.2,Dos Pinos ,Helado combinado,131 g,
1654,helado cono deleite do pinos 75 g 7998 6.5,helado cono deleite do pinos 75 g 7998 6.5,Yes,,True ,helado cono deleite do pinos 75 g 7998 6.5,Dos Pinos ,Helado cono deleite,75 g,
1655,helado coronado caf con leche 14 gl,helado coronado caf con leche 14 gl,Yes,,True ,helado coronado caf con leche 14 gl,Coronado ,Helado caf con leche,565 g,
1656,helado coronado natilla fresa 14gl desc25 %,helado coronado natilla fresa 14gl desc25 %,Yes,,True ,helado coronado natilla fresa 14gl desc25 %,Coronado ,Helado natilla fresa,565 g,1
1657,helado crema chip do pinos 12 galn 9503 16,helado crema chip do pinos 12 galn 9503 16,Yes,,True ,helado crema chip do pinos 12 galn 9503 16,Dos Pinos ,Helado crema chip,,
